12431,"['accountant', 'central bank', 'self-employed person', 'EU country', 'Germany']"
12432,"['principle of additionality', 'Structural Funds', 'Community control', 'EC Commission']"
12433,"['industrial development', 'Community aid', 'Community control', 'ERDF']"
12434,"['customs duties', 'customs regulations', 'financing of the Community budget', 'own resources', 'EC customs territory', ""Member State's contribution""]"
12435,"['animal plague', 'market support', 'swine', 'veterinary legislation', 'EU country']"
12436,"['democratisation', 'human rights', 'peacekeeping', 'rule of law', 'Bosnia-Herzegovina', 'Community aid']"
12437,"['action programme', 'health policy', 'mental health', 'public health']"
12438,"['action programme', 'health policy', 'public health', 'EU country']"
12439,"['cooperation policy', 'information transfer', 'public awareness campaign', 'public health', 'smoking', 'EU country']"
12440,"['farming sector', 'fishing industry', 'report', 'research', 'Community programme']"
12441,"['harmonisation of standards', 'satellite communications', 'technical standard', 'telecommunications', 'telecommunications equipment', 'Community certification']"
12442,"['access to information', 'information transfer', 'standardisation', 'technical standard', 'European standard']"
12443,"['employment aid', 'youth employment', 'youth unemployment', 'Community programme', 'EAGGF Guidance Section', 'ESF']"
12444,"['property leasing', 'Community expenditure', 'EC Court of Justice', 'Luxembourg']"
12445,"['development aid', 'development plan', 'humanitarian aid', 'ACP countries', 'Community aid', 'Community programme']"
12446,"['cross-border cooperation', 'equal treatment', 'labour market', 'anti-discriminatory measure', 'Community initiative', 'EU country']"
12447,"['butter', 'common organisation of markets', 'discount sale', 'milk fat', 'sales aid']"
12448,"['financial year', 'management', 'report', 'European Central Bank', 'European Monetary Institute', 'EC Court of Auditors']"
12449,"['competitiveness', 'information transfer', 'iron and steel industry', 'European industrial area', 'EC Commission', 'ECSC']"
12450,"['action programme', 'cooperation policy', 'project evaluation', 'rural development', 'Community initiative', 'EAGGF Guidance Section']"
12451,"['harmonisation of standards', 'international standard', 'standardisation', 'European standard']"
12452,"['administrative cooperation', 'data collection', 'mutual recognition principle', 'public awareness campaign']"
12453,"['economic and social cohesion', 'environmental protection', 'less-favoured region', 'reflation', 'urban area', 'Community initiative']"
12454,"['economic development', 'financial aid', 'peaceful co-existence', 'Community aid', 'Community programme', 'Northern Ireland']"
12455,"['aid to undertakings', 'competitiveness', 'interest-rate subsidy', 'job creation', 'small and medium-sized enterprises', 'EIB']"
12456,"['consumer information', 'consumer movement', 'consumer protection', 'ordinary court of law', 'product safety', 'public health']"
12457,"['civil procedure', 'ordinary court of law', 'European convention', 'Portugal']"
12458,"['development policy', 'information policy', 'telecommunications', 'trans-European network', 'Community initiative']"
12459,"['national implementation of Community law', 'management', 'public contract', 'Community body']"
12460,"['exchange rate', 'monetary union', 'national currency', 'European Central Bank', 'EU country', 'euro']"
12461,"['administrative expenditure', 'political group', 'European Parliament']"
12462,"['decommissioning of power stations', 'health risk', 'nuclear power station', 'public health', 'radiation protection', 'Netherlands']"
12463,"['film production', 'cultural heritage', 'heritage protection', 'Community production', 'EU country']"
12464,"['confidentiality', 'consumer protection', 'criminal law', 'information transfer', 'judicial cooperation', 'Luxembourg']"
12465,"['decision-making', 'equality between men and women', 'equal treatment', 'participation of women', 'Community policy', 'EC committee']"
12466,"['cooperation policy', 'information transfer', 'research and development', 'research programme', 'technological change']"
12467,"['Community resolution', 'Council of the European Union', 'ECSC']"
12468,"['aid system', 'export refund', 'olive oil', 'production aid']"
12469,"['cooperation policy', 'highway code', 'investment', 'road safety']"
12470,"['employment policy', 'equality between men and women', 'family', 'social policy']"
12471,"['health policy', 'Community programme']"
12472,"['cooperation policy', 'medicament', 'public health', 'European conference', 'EU country']"
12473,"['decommissioning of power stations', 'health risk', 'nuclear reactor', 'radiation protection', 'radioactive effluent', 'Lower Saxony']"
12474,"['decommissioning of power stations', 'health risk', 'nuclear reactor', 'radiation protection', 'radioactive effluent', 'Baden-Württemberg']"
12475,"['democratisation', 'human rights', 'third country', 'Community aid', 'Community programme']"
12476,"['annual report', 'EC Ombudsman']"
12477,"['co-financing', 'environmental policy', 'implementation of the budget', 'public expenditure', 'transport policy', 'Cohesion Fund']"
12478,"['import policy', 'originating product', 'quantitative restriction', 'textile product', 'third country', 'World Trade Organisation']"
12479,"['cooperation policy', 'criminal procedure', 'Europol', 'EU country', 'EC intergovernmental cooperation']"
12480,"['access to information', 'air transport', 'competition', 'consumer protection', 'contract', 'single market']"
12481,"['computer network', 'information network', 'interactive network', 'management', 'EC advisory committee']"
12482,"['bank', 'distributive trades', 'electronic funds transfer', 'inter-company agreement', 'international agreement', 'law of banking']"
12483,"['environmental standard', 'frontier region', 'radioactive effluent', 'storage of waste', 'transfrontier pollution', 'Lower Normandy']"
12484,"['dissemination of Community information', 'monetary union', 'EU country', 'euro']"
12485,"['cross-frontier data flow', 'personal data', 'protection of privacy', 'rights of the individual', 'xenophobia', 'EC body and agency']"
12486,"['economic indicator', 'financing of the Community budget', 'gross national product', 'statistics', 'Community control', 'EU country']"
12487,"['award of contract', 'competition law', 'invitation to tender', 'services contract', 'Community programme']"
12488,"['common agricultural policy', 'cultivation techniques', 'environmental policy', 'livestock farming', 'report', 'soil protection']"
12489,"['air transport', 'airline', 'public service', 'transport capacity', 'transport price', 'United Kingdom']"
12490,"['cooperation policy', 'public safety', 'Europol', 'EU country']"
12491,"['European Central Bank', 'consumer price', 'purchase price', 'harmonisation of prices', 'price index']"
12492,"['central bank', 'European Central Bank', 'ESCB']"
12493,"['competitiveness', 'research and development', 'EC technical committee', 'European Union', 'ESA']"
12494,"['code of conduct', 'crop production', 'Community body']"
12495,"['research and development', 'research body', 'research policy', 'research programme', 'Community body']"
12496,"['North Rhine-Westphalia', 'decommissioning of power stations', 'radioactive effluent', 'waste management', 'public health', 'health legislation']"
12497,"['economic convergence', 'Greece', 'coordination of EMU policies']"
12498,"['economic convergence', 'United Kingdom', 'coordination of EMU policies']"
12499,"['economic convergence', 'Italy', 'coordination of EMU policies']"
12500,"['economic convergence', 'Denmark', 'coordination of EMU policies']"
12501,"['economic convergence', 'France', 'coordination of EMU policies']"
12502,"['economic convergence', 'Austria', 'coordination of EMU policies']"
12503,"['economic convergence', 'Ireland', 'coordination of EMU policies']"
12504,"['Germany', 'nuclear industry', 'radioactive waste', 'radioactive effluent']"
12505,"['radioactive effluent', 'research body', 'Saxony', 'nuclear safety', 'environmental protection', 'public health']"
12506,"['Germany', 'nuclear power station', 'radioactive effluent', 'prevention of pollution', 'national implementation of Community law', 'EAEC Treaty']"
12507,"['Austria', 'decommissioning of power stations', 'radioactive effluent', 'nuclear reactor', 'radioactive waste', 'health policy']"
12508,"['State aid', 'control of State aid', 'Germany', 'heating', 'infringement of Community law']"
12509,"['beef', 'market support', 'agricultural guidance', 'Denmark', 'Netherlands', 'derogation from Community law']"
12510,"['marketing', 'plant health product', 'pharmaceutical product']"
12511,"['common agricultural policy', 'expenditure', 'veterinary medicine', 'Community financing']"
12512,"['Community financing', 'expenditure', 'EU country', 'plant disease', 'protection of plant life', 'parasitology']"
12513,"['cosmetic product', 'South Korea', 'international trade', 'World Trade Organisation', 'EC agreement', 'import policy']"
12514,"['economic concentration', 'merger control', 'thermal equipment', 'information transfer', 'fine', 'infringement of Community law']"
12515,"['food control', 'EC scientific committee', 'human nutrition', 'nut', 'marketing restriction']"
12516,"['building materials', 'structure', 'quality label', 'product safety', 'quality control of industrial products']"
12517,"['animal leucosis', 'cattle', 'health control', 'EU country', 'Sweden', 'veterinary legislation']"
12518,"['Sweden', 'animal disease', 'poultry', 'health control', 'Community aid', 'veterinary legislation']"
12519,"['fishery product', 'aquaculture', 'originating product', 'Jamaica', 'health certificate', 'health control']"
12520,"['mollusc', 'frozen product', 'originating product', 'Jamaica', 'health certificate', 'health control']"
12521,"['third country', 'originating product', 'mollusc', 'marketing', 'human nutrition', 'health control']"
12522,"['import', 'fishery product', 'originating product', 'Czech Republic', 'health certificate', 'health control']"
12523,"['third country', 'fishery product', 'originating product', 'import', 'marketing standard', 'human nutrition']"
12524,"['European official', 'remuneration of work', 'workplace', 'third country', 'exchange rate']"
12525,"['economic concentration', 'merger control', 'petrochemicals', 'holding company', 'oil industry', 'gas pipeline']"
12526,"['State aid', 'control of State aid', 'microelectronics', 'Germany', 'research and development', 'infringement of Community law']"
12527,"['State aid', 'control of State aid', 'Italy', 'motor vehicle industry', 'national implementation of Community law']"
12528,"['action programme', 'Community programme', 'equality between men and women', 'EU country']"
12529,"['State aid', 'control of State aid', 'viticulture', 'France', 'infringement of Community law']"
12530,"['State aid', 'control of State aid', 'France', 'coal industry', 'production quota', 'national implementation of Community law']"
12531,"['third country', 'import', 'fishery product', 'human nutrition', 'health certificate', 'health control']"
12532,"['chemical product', 'waste disposal', 'waste management', 'European standard', 'approximation of laws']"
12533,"['vaccine', 'purchase', 'South Africa', 'research body', 'animal disease', 'EU country']"
12534,"['social security', 'migrant worker', 'form', 'wage earner', 'self-employment']"
12535,"['vaccine', 'Community stock', 'animal disease', 'foot-and-mouth disease', 'sheep', 'testing']"
12536,"['export credit', 'State aid', 'OECD', 'export financing', 'aid system']"
12537,"['framework agreement', 'financing', 'export credit', 'State aid', 'project management']"
12538,"['EC agriculture committee', 'international security', 'foreign policy', 'CFSP', ""the EU's international role""]"
12539,"['EC committee', 'armed forces', 'European defence policy', 'European Union', 'foreign policy', 'consultancy']"
12540,"['European Union', 'EU country', 'armed forces', 'consultancy', 'comitology']"
12541,"['EC agreement', 'Cyprus', 'Community programme', 'young person', 'vocational training', 'education']"
12542,"['State aid', 'control of State aid', 'Portugal', 'loan', 'pigmeat', 'infringement of Community law']"
12543,"['UN convention', 'organised crime', 'trafficking in persons', 'woman', 'child', 'migrant']"
12544,"['State aid', 'control of State aid', 'Greece', 'fertiliser industry', 'infringement of Community law']"
12545,"['State aid', 'control of State aid', 'France', 'financial institution', 'aid system', 'report']"
12546,"['State aid', 'Italy', 'EAGGF Guidance Section', 'emergency aid', 'aid to agriculture', 'Sardinia']"
12547,"['foot-and-mouth disease', 'health control', 'intra-Community trade', 'Community control', 'animal disease']"
12548,"['economic concentration', 'merger control', 'telecommunications industry', 'Sweden', 'Norway', 'national implementation of Community law']"
12549,"['plant disease', 'protection of plant life', 'potato', 'originating product', 'Cuba', 'derogation from Community law']"
12550,"['EC agreement', 'EFTA countries', 'tariff preference', 'Norway', 'Switzerland', 'certificate of origin']"
12551,"['State aid', 'control of State aid', 'Austria', 'textile fibre', 'investment aid', 'national implementation of Community law']"
12552,"['State aid', 'control of State aid', 'Netherlands', 'rail transport', 'information transfer', 'national implementation of Community law']"
12553,"['State aid', 'control of State aid', 'Italy', 'organic farming', 'Sardinia', 'infringement of Community law']"
12554,"['intra-Community trade', 'live animal', 'animal breeding', 'health control', 'information transfer', 'EC Commission']"
12555,"['pressure equipment', 'transport of dangerous goods', 'transport safety', 'national implementation of Community law', 'EU country']"
12556,"['health control', 'import', 'equidae', 'originating product', 'Bosnia-Herzegovina', 'health certificate']"
12557,"['waste management', 'dangerous substance', 'national implementation of Community law', 'standardisation', 'catalogue']"
12558,"['waste management', 'dangerous substance', 'national implementation of Community law', 'standardisation', 'catalogue']"
12559,"['Germany', 'chemical industry', 'State aid', 'control of State aid', 'shareholding']"
12560,"['United Kingdom', 'agricultural expenditure', 'euro', 'national currency', 'exchange rate', 'common agricultural policy']"
12561,"['marketing', 'human nutrition', 'bakery', 'foodstuff', 'food control', 'foodstuffs legislation']"
12562,"['plant health product', 'pharmaceutical product', 'marketing', 'information transfer']"
12563,"['school textbook', 'publishing', 'distributive trades', 'restriction on competition', 'fixing of prices', 'exclusive distribution agreement']"
12564,"['EAGGF Guarantee Section', 'Community financing', 'agricultural expenditure', 'national expenditure', 'EU country', 'budgetary control', 'national implementation of Community law']"
12565,"['health control', 'Denmark', 'fish farming', 'sea fish']"
12566,"['animal plague', 'swine', 'animal life', 'Niederösterreich']"
12567,"['animal disease', 'sheep', 'regions of Italy', 'financial aid', 'Community aid', 'vaccination', 'veterinary legislation']"
12568,"['State aid', 'Spain', 'iron and steel industry', 'industrial credit', 'interest-rate subsidy', 'debt']"
12569,"['health control', 'equidae', 'temporary admission', 'health certificate', 'cultural event', 'sporting event']"
12570,"['motor vehicle industry', 'Netherlands', 'concessionnaire', 'trade agreement', 'refusal to supply', 'infringement of Community law']"
12571,"['agricultural statistics', 'Community statistics', 'Community programme', 'statistical method', 'national statistics']"
12572,"['safety device', 'telecommunications equipment', 'satellite communications', 'mountain region', 'traffic signs', 'aid to disaster victims']"
12573,"['European Central Bank', 'law of banking', 'consumer information', 'publishing', 'official language', 'EU country']"
12574,"['State aid', 'control of State aid', 'Spain', 'maritime transport', 'maritime cabotage', 'national implementation of Community law']"
12575,"['France', 'fish farming', 'health control', 'veterinary legislation', 'animal disease', 'directory']"
12576,"['State aid', 'control of State aid', 'Spain', 'coal industry', 'national implementation of Community law']"
12577,"['air transport', 'Lombardy', 'airport', 'transport capacity', 'intra-Community transport', 'air traffic']"
12578,"['Community programme', 'vocational training', 'audio-visual programme', 'audio-visual communications policy', 'in-service training']"
12579,"['Spain', 'national law', 'corporation tax', 'State aid', 'control of State aid', 'infringement of Community law']"
12580,"['Sicily', 'regional aid', 'fishing industry', 'restriction on competition', 'fishing regulations', 'infringement of Community law']"
12581,"['packaging', 'glass industry', 'dangerous substance', 'derogation from Community law', 'waste recycling', 'environmental protection']"
12582,"['Italy', 'postal service', 'telematics', 'electronic mail', 'restriction on competition', 'monopoly']"
12583,"['milk', 'milk product', 'human nutrition', 'import', 'third country', 'health control']"
12584,"['Community aid', 'Guinea-Bissau', 'financial aid', 'fishery management', 'fishery resources', 'fishing controls']"
12585,"['State aid', 'Germany', 'business start-up', 'tax exemption', 'tax on income', 'national implementation of Community law']"
12586,"['research body', 'foot-and-mouth disease', 'vaccine', 'Community stock', 'veterinary legislation', 'EU country']"
12587,"['medical diagnosis', 'veterinary medicine', 'animal disease', 'fish', 'veterinary inspection', 'health control']"
12588,"['animal breeding', 'biology', 'cattle', 'import', 'third country', 'Canada']"
12589,"['Denmark', 'fish farming', 'animal disease', 'health control', 'veterinary inspection', 'approval']"
12590,"['beef', 'labelling', 'Germany', 'originating product']"
12591,"['EC recommendation', 'Council of the European Union', 'European Community', 'economic policy', 'Ireland', 'budget policy']"
12592,"['EC cooperation agreement', 'United States', 'higher education', 'vocational training', 'cooperation policy']"
12593,"['EC cooperation agreement', 'Canada', 'higher education', 'vocational training', 'cooperation policy']"
12594,"['State aid', 'control of State aid', 'Belgium', 'iron and steel industry', 'reduction of working time', 'infringement of Community law']"
12595,"['Structural Funds', 'less-favoured region', 'eligible region', 'United Kingdom']"
12596,"['Structural Funds', 'less-favoured region', 'eligible region', 'France']"
12597,"['microorganism', 'genetically modified organism', 'public health', 'environmental protection', 'product safety', 'impact study']"
12598,"['State aid', 'control of State aid', 'large business', 'national law', 'infringement of Community law', 'Italy']"
12599,"['protocol to an agreement', 'Sri Lanka', 'market access', 'textile product', 'clothing', 'signature of an agreement']"
12600,"['parasitology', 'plant health legislation', 'wood product', 'Canada', 'China', 'Japan', 'United States']"
12601,"['Office for Harmonisation in the Internal Market', 'appointment of staff']"
12602,"['international cooperation', 'zinc', 'lead', 'research body', 'international organisation', 'market supervision', 'rules of procedure']"
12603,"['central bank', 'European Central Bank', 'appointment of staff', 'accountant', 'self-employed person']"
12604,"['derogation from Community law', 'mineral oil', 'excise duty', 'motor fuel', 'tax exemption']"
12605,"['Europol', 'regulations for civil servants', 'pay', 'euro', 'exchange rate', 'national currency']"
12606,"['Europol', 'euro', 'tax system', 'pay', 'exchange rate', 'national currency']"
12607,"['Netherlands', 'excise duty', 'derogation from Community law', 'motor fuel', 'tax exemption', 'taxi']"
12608,"['accession to the European Union', 'human rights', 'financial cooperation', 'political cooperation', 'Turkey']"
12609,"['plant health product', 'pharmaceutical product', 'marketing', 'dangerous substance']"
12610,"['foot-and-mouth disease', 'Netherlands', 'slaughter of animals', 'vaccination']"
12611,"['State aid', 'control of State aid', 'maritime transport', 'Spain', 'infringement of Community law']"
12612,"['olive oil', 'private stock', 'aid system', 'Spain', 'Greece']"
12613,"['import', 'fishery product', 'aquaculture', 'originating product', 'Maldives', 'health certificate']"
12614,"['Japan', 'fishery product', 'import restriction', 'health risk', 'veterinary inspection']"
12615,"['fishery product', 'Indonesia', 'import', 'health control', 'agricultural production', 'health certificate']"
12616,"['foot-and-mouth disease', 'United Kingdom', 'slaughter of animals', 'vaccination', 'information transfer', 'EU country']"
12617,"['EC agreement', 'Iceland', 'Norway', 'admission of aliens', 'rights of the individual', 'cooperation policy']"
12618,"['State aid', 'control of State aid', 'Greece', 'producer group', 'fruit', 'vegetable']"
12619,"['rail transport', 'trans-European network', 'high-speed transport', 'technical regulations', 'harmonisation of standards', 'transport safety']"
12620,"['common agricultural policy', 'Community financing', 'EAGGF Guarantee Section', 'aid to agriculture', 'Spain', 'closing of accounts']"
12621,"['rules of procedure', 'Council of the European Union', 'operation of the Institutions']"
12622,"['EC agreement', 'Bulgaria', 'carriage of goods', 'road transport', 'combined transport']"
12623,"['EC agreement', 'Hungary', 'carriage of goods', 'road transport', 'combined transport']"
12624,"['economic concentration', 'merger control', 'information transfer', 'postal service', 'Germany', 'fine']"
12625,"['tariff preference', 'electrical industry', 'France', 'pulp and paper industry', 'aid system', 'national implementation of Community law']"
12626,"['foot-and-mouth disease', 'Netherlands', 'vaccination', 'slaughter of animals']"
12627,"[""the EU's international role"", 'European Union', 'nuclear test', 'international agreement']"
12628,"['plant health product', 'pharmaceutical product', 'North-South trade', 'EC committee', 'marketing standard']"
12629,"['animal disease', 'fish', 'research body', 'EU country', 'health legislation']"
12630,"['brucellosis', 'health legislation', 'Austria', 'regions of France', 'Spain', 'health control']"
12631,"['animal disease', 'mollusc', 'health control', 'health legislation', 'research body', 'EU country']"
12632,"['fish farming', 'Spain', 'animal disease', 'health legislation', 'health control']"
12633,"['foot-and-mouth disease', 'Northern Ireland', 'United Kingdom', 'EU country', 'health legislation', 'veterinary inspection']"
12634,"['vaccine', 'rabies', 'product quality', 'testing', 'research body', 'EU country']"
12635,"['transport of animals', 'veterinary inspection', 'protection of animals', 'health certificate', 'veterinary legislation']"
12636,"['information network', 'on line data service', 'live animal', 'veterinary inspection', 'cooperation policy', 'EU country']"
12637,"['foot-and-mouth disease', 'zoo', 'health control', 'health legislation', 'vaccination']"
12638,"['foot-and-mouth disease', 'United Kingdom', 'meat', 'health legislation', 'veterinary legislation', 'EC conformity marking']"
12639,"['foot-and-mouth disease', 'Netherlands', 'meat', 'health legislation', 'veterinary legislation', 'EC conformity marking']"
12640,"['building materials', 'quality label', 'product quality', 'trademark', 'consumer protection', 'trade information']"
12641,"['Luxembourg', 'viticulture', 'production capacity']"
12642,"['Italy', 'State aid', 'iron and steel industry']"
12643,"['foot-and-mouth disease', 'United Kingdom', 'slaughter of animals', 'vaccination', 'information transfer', 'EU country']"
12644,"['Schengen Agreement', 'Denmark', 'Finland', 'Sweden', 'Iceland', 'Norway']"
12645,"['EC interim agreement', 'EC trade agreement', 'Former Yugoslav Republic of Macedonia']"
12646,"['EC cooperation agreement', 'Bangladesh', 'sustainable development']"
12647,"['Fiji', 'human rights', 'national election', 'EDF']"
12648,"['health legislation', 'import', 'meat product', 'third country']"
12649,"['EC agreement', 'Bulgaria', 'wine', 'product designation']"
12650,"['United Kingdom', 'coal industry', 'State aid', 'aid system', 'competition law']"
12651,"['approximation of laws', 'motor vehicle', 'commercial vehicle', 'derogation from Community law', 'Netherlands', 'motor fuel']"
12652,"['approximation of laws', 'motor vehicle', 'commercial vehicle', 'derogation from Community law', 'Luxembourg', 'motor fuel']"
12653,"['foot-and-mouth disease', 'United Kingdom', 'meat', 'health legislation', 'veterinary legislation', 'EC conformity marking']"
12654,"['EC agreement', 'European Union', 'territories of the former Yugoslavia', 'fact-finding mission', 'Community body']"
12655,"['complaint to the Commission', 'postal service', 'United States', 'Germany', 'restriction on competition', 'discriminatory price']"
12656,"['derogation from Community law', 'Germany', 'approximation of laws', 'motor vehicle', 'commercial vehicle', 'glass']"
12657,"['State aid', 'control of State aid', 'Germany', 'coal industry', 'financial aid', 'national implementation of Community law']"
12658,"['private stock', 'olive oil', 'aid system', 'award of contract', 'Spain', 'Greece']"
12659,"['Italy', 'Structural Funds', 'eligible region', 'regional aid', 'development aid', 'economic conversion']"
12660,"['EC association agreement', 'protocol to an agreement', 'Czech Republic', 'industrial product', 'EC committee', 'product safety']"
12661,"['EC Economic and Social Committee', 'European official', 'self-employed person', 'allowances and expenses']"
12662,"['Netherlands', 'tax exemption', 'livestock farming', 'organic fertiliser', 'horticulture', 'control of State aid']"
12663,"['award of contract', 'olive oil', 'private stock', 'Community aid', 'Spain', 'Greece']"
12664,"['atmospheric pollution', 'transfrontier pollution', 'metal pollution', 'heavy metal', 'international convention', 'cooperation policy']"
12665,"['Bulgaria', 'accession to the European Union', 'aid to agriculture', 'rural development', 'Community aid', 'Community programme']"
12666,"['anti-dumping legislation', 'thin sheet', 'aluminium', 'originating product', 'China', 'Russia']"
12667,"['conservation of fish stocks', 'fishery management', 'fishing regulations', 'Community control', 'co-financing', 'EU country']"
12668,"['veterinary inspection', 'health certificate', 'import', 'bird', 'animal disease', 'third country']"
12669,"['plant health product', 'pharmaceutical product', 'marketing', 'product safety', 'marketing standard']"
12670,"['Community aid', 'private stock', 'olive oil', 'award of contract', 'Spain', 'Greece']"
12671,"['egg', 'import', 'third country', 'scientific research', 'vaccine', 'health certificate']"
12672,"['Ecosoc', 'motor vehicle', 'approximation of laws', 'technical regulations', 'vehicle parts', 'accession to an agreement']"
12673,"['third country', 'import', 'meat from game', 'rabbit meat', 'veterinary legislation', 'health legislation']"
12674,"['United Kingdom', 'State aid', 'control of State aid', 'motor vehicle industry', 'national implementation of Community law']"
12675,"['database', 'cattle', 'France']"
12676,"['fresh meat', 'poultrymeat', 'originating product', 'China', 'veterinary inspection', 'health certificate']"
12677,"['economic concentration', 'merger control', 'oil industry', 'competition law', 'European Economic Area', 'EC agreement']"
12678,"['economic concentration', 'merger control', 'motor vehicle industry', 'dominant position', 'European Economic Area', 'EC agreement']"
12679,"['EC agreement', 'Argentina', 'GATT', 'bulb vegetable', 'tariff quota']"
12680,"['eco-label', 'miscellaneous industries', 'toilet article', 'polishing and scouring preparations', 'environmental protection', 'prevention of pollution']"
12681,"['State aid', 'United Kingdom', 'small and medium-sized enterprises', 'Northern Ireland', 'financing', 'national implementation of Community law']"
12682,"['European official', 'workplace', 'third country', 'pay', 'wage determination', 'exchange rate']"
12683,"['cooperation agreement', 'EAEC', 'United States', 'nuclear fusion', 'research and development']"
12684,"['cooperation agreement', 'EAEC', 'United States', 'nuclear fusion', 'research and development']"
12685,"['production capacity', 'viticulture', 'Germany', 'information transfer', 'EC Commission']"
12686,"['economic concentration', 'merger control', 'aerospace industry', 'vehicle parts', 'security services', 'electronic equipment']"
12687,"['organic acid', 'inter-company agreement', 'restriction on competition', 'infringement of Community law', 'merger control', 'economic sanctions']"
12688,"['drug traffic', 'new product', 'information transfer', 'EU judicial cooperation', 'international cooperation', 'fight against crime']"
12689,"['admission of aliens', 'visa policy', 'residence permit']"
12690,"['international cooperation', 'research and development', 'technological change', 'industrial manufacturing', 'South Korea', 'information transfer']"
12691,"['viticulture', 'production capacity', 'Austria', 'information transfer', 'EC Commission']"
12692,"['maritime transport', 'carriage of passengers', 'carriage of goods', 'data collection', 'statistics', 'dissemination of information']"
12693,"['prepared foodstuff', 'fruit product', 'pasteurisation', 'food control', 'marketing', 'labelling']"
12694,"['viticulture', 'production capacity', 'Spain', 'information transfer', 'EC Commission']"
12695,"['fight against crime', 'prevention of delinquency', 'cooperation policy', 'EU country', 'trans-European network']"
12696,"['State aid', 'Portugal', 'viticulture', 'distillation', 'wine', 'national implementation of Community law']"
12697,"['textile product', 'sugar product', 'import', 'Brazil', 'trade regulations', 'international trade']"
12698,"['common fisheries policy', 'fishing controls', 'EU country', 'Community financing', 'fishery management']"
12699,"['economic concentration', 'financial institution', 'chemical industry', 'national implementation of Community law', 'European Economic Area']"
12700,"['animal disease', 'vaccine', 'import', 'South Africa', 'stock', 'Community programme']"
12701,"['beef', 'animal disease', 'intervention buying', 'Germany']"
12702,"['production capacity', 'viticulture', 'France', 'information transfer', 'EC Commission']"
12703,"['production capacity', 'viticulture', 'Portugal', 'information transfer', 'EC Commission']"
12704,"['appointment of staff', 'EC Court of First Instance']"
12705,"['plant health control', 'plant health legislation', 'citrus fruit', 'import', 'third country']"
12706,"['import', 'soft fruit', 'seedling', 'plant health control', 'plant health legislation', 'derogation from Community law']"
12707,"['CFSP', 'EU country', 'armed forces', 'consultancy', 'comitology', 'European Union']"
12708,"['Estonia', 'accession to the European Union', 'Community aid', 'aid to agriculture', 'rural development', 'aid system']"
12709,"['competition law', 'national implementation of Community law', 'self-employed person', 'appointment of staff', 'merger control', 'economic concentration']"
12710,"['packaging product', 'inter-company agreement', 'Germany', 'industrial property', 'designs and models', 'competition law']"
12711,"['Italy', 'State aid', 'iron and steel industry', 'investment aid', 'environmental standard', 'control of State aid']"
12712,"['carcass', 'swine', 'pigmeat', 'Italy', 'classification', 'statistical method']"
12713,"['EC agreement', 'United States', 'labelling', 'office equipment', 'energy consumption']"
12714,"['civil law', 'commercial law', 'judicial cooperation', 'EU country', 'information transfer']"
12715,"['meat processing industry', 'fresh meat', 'health control', 'veterinary inspection', 'food control', 'poultrymeat']"
12716,"['EC cooperation agreement', 'Chile', 'administrative cooperation', 'customs cooperation']"
12717,"['viticulture', 'Italy', 'production capacity', 'regions of Italy']"
12718,"['State aid', 'distillation', 'France', 'viticulture']"
12719,"['international organisation', 'sports body', 'broadcasting', 'trade agreement', 'European Economic Area', 'competition law']"
12720,"['fish farming', 'aquaculture', 'animal disease', 'catch area', 'Denmark']"
12721,"['financial aid', 'Community aid', 'health control', 'animal disease', 'sheep', 'Italy']"
12722,"['State aid', 'Italy', 'motor vehicle industry', 'control of State aid']"
12723,"['trans-European network', 'Community statistics', 'intra-Community trade', 'extra-Community trade', 'dissemination of information', 'action programme', 'Community financing']"
12724,"['contract terms', 'cross-frontier data flow', 'personal data', 'protection of privacy', 'rights of the individual', 'confidentiality']"
12725,"['public awareness campaign', 'advertising', 'accession to the European Union', 'third country', 'Structural Funds', 'Community financial instrument']"
12726,"['Ecosoc', 'approval', 'transport of dangerous goods', 'commercial vehicle', 'technical standard']"
12727,"['Ecosoc', 'approval', 'signalling device', 'commercial vehicle']"
12728,"['Ecosoc', 'approval', 'technical standard', 'pneumatic tyre', 'commercial vehicle']"
12729,"['Ecosoc', 'approval', 'technical standard', 'pneumatic tyre', 'agricultural vehicle']"
12730,"['Ecosoc', 'approval', 'technical standard', 'pneumatic tyre', 'motor car', 'commercial vehicle']"
12731,"['financial aid', 'Kosovo', 'Community aid', 'economic aid', 'public finance']"
12732,"['State aid', 'Netherlands', 'aid to industry', 'information technology industry', 'control of State aid']"
12733,"['economic concentration', 'merger control', 'electrical industry', 'Germany', 'dominant position', 'restriction on competition']"
12734,"['dangerous substance', 'plant health product', 'pharmaceutical product', 'withdrawal from the market']"
12735,"['State aid', 'Netherlands', 'waste management', 'organic fertiliser', 'aid to undertakings', 'control of State aid']"
12736,"['State aid', 'Netherlands', 'development aid', 'China', 'shipbuilding', 'control of State aid']"
12737,"['eco-label', 'European standard', 'polishing and scouring preparations', 'environmental protection', 'prevention of pollution', 'consumer information']"
12738,"['packaging', 'waste', 'waste management', 'waste disposal', 'European standard', 'harmonisation of standards']"
12739,"['animal disease', 'poultry farming', 'EU country', 'veterinary inspection']"
12740,"['EC committee', 'market stabilisation', 'securities']"
12741,"['EC committee', 'securities']"
12742,"['EC advisory committee', 'Community research policy', 'research and development', 'technological change']"
